SDATE,CGI,LNCEL_ID,LTE_RACH_ATTEMPTS,LTE_RACH_SETUP_COMPLETES_RATE,LTE_RRC_SETUP_ATTEMPTS,LTE_RRC_SETUP_COMPLETES_RATE,LTE_RRC_SETUP_COMPLETES,LTE_TRAFFIC_VOL,VOICE_RRC_CONN_REQ,ATTEMPT_NUM_CALL,RACH_MSG3_CONTENTION,UL_PRB_UTILISATION,CQI_CONFIRM,MCS_DL,MCS_UL,AVG_DELAY_DL_MS,DL_UE_DATA_BUFFER_AVG,UL_UE_DATA_BUFFER_AVG,PDCCH_CCE,CCE_BLK,UL_LOSS_RATE_QCI9,DL_LOSS_RATE_QCI9,AVG_PUSCH_RSSI_SINR,HO_RLF_PREP_ATT,HO_RLF_PREP_SUCC,DL_RLC_RETRR,UL_RLC_RETRR,PAGING_DISC_RRC,CELL_AVAIL,CSSR%,CELL_ACT_UE_AVG,CELL_ACT_UE_MAX,RRC_REEST_ATT,UL_BLER%,DL_BLER%,RACH_Setup_Completes_Rate%,CELL_LOAD_DL_PRB_UTILISATION,UL_LOSS_RATE_QCI9%,UL_LOSS_RATE_QCI1%,User_Tput_MEAN_UL(kbps),User_Tput_MEAN_DL(kbps),User_Tput_MAX_UL(kbps),User_Tput_MAX_DL(kbps),Drop_Call_Ratio(RLF%),IFP_NEW,WORST_RSSI,AVG_PUCCH_IFP1,AVG_PUSCH_IFP2,AVG_RSSI_PUCCH(RSSI1),AVG_RSSI_PUSCH(RSSI2)
9/5/2018 10:45,#,#,217,100,0,0,109,23,0,196,213,1.7,14.495,16.79,6.17,7,0.049,0.8773,0.48,0,0.01,0,12.2,0,0,1,0.52,0,100,100,2.84,8,3,0.99,0.02,100,2.4,0.01,0.28,24,746,537,12793,0,-116,-112,-116,-116,-112,-115
9/5/2018 11:00,#,#,243,100,0,0,106,20,0,183,238,1.4,14.817,16.83,6.44,7,0.0467,0.8192,0.45,0,0,0,13,0,0,1.18,0.55,0,100,99.07,2.64,7,2,1.46,0.03,100,2.2,0,0,18,671,266,11032,0,-116,-111,-116,-116,-111,-116
9/5/2018 11:15,#,#,266,100,0,0,125,23,0,222,266,0.8,14.71,8.86,10.86,4,0.0079,0.7581,0.23,0,0,0,11.94,0,0,0.06,0.87,0,100,100,2.29,9,2,0.89,0.05,100,1,0,0,37,64,1717,3560,0,-116,-111,-116,-116,-111,-115
9/5/2018 11:30,#,#,237,100,0,0,124,20,0,222,237,0.6,14.466,12.75,7.82,6,0.0112,0.8297,0.23,0,0.03,0,10.9,0,0,0.18,0.34,0,100,100,2.1,7,1,0.61,0,100,1.2,0.03,0.49,22,272,300,10167,0,-115,-112,-115,-116,-112,-116
9/5/2018 11:45,#,#,254,100,0,0,117,20,0,205,236,1.6,14.81,17.05,6.28,6,0.0324,0.8764,0.39,0,0,0,14.41,0,0,0.06,0.3,0,100,100,2.56,6,2,0.4,0.01,100,2.2,0,0,21,692,284,7937,0,-116,-112,-116,-116,-112,-116
9/5/2018 12:00,#,#,177,100,0,0,91,20,0,155,177,1.4,14.779,15.33,8.49,6,0.0334,0.6818,0.46,0,0,0,15.08,0,0,0.06,0.64,0,100,98.91,2.44,6,2,0.49,0.02,100,2.2,0,0.02,21,647,263,11000,0,-116,-112,-116,-116,-112,-116
9/5/2018 12:15,#,#,183,100,0,0,107,22,0,192,181,2.5,14.808,16.22,8,5,0.0451,0.8464,0.56,0,0.77,0,14.9,0,0,0.12,1.06,0,100,100,2.97,6,0,0.57,0.03,100,2.4,0.77,0.65,43,721,519,10488,0,-115,-112,-115,-116,-112,-115
9/5/2018 12:30,#,#,208,100,0,0,142,29,0,275,205,1.2,14.704,15.05,11.12,6,0.0317,0.651,0.43,0,0.01,0,14.9,0,0,0.05,0.58,0,100,100,3.5,7,0,0.45,0.01,100,2.2,0.01,0.45,22,678,307,15181,0,-115,-111,-115,-116,-111,-116
9/5/2018 12:45,#,#,258,100,0,0,161,29,0,291,233,1.2,14.723,15.1,8.08,6,0.0282,0.7555,0.41,0,0,0,13.91,1,1,0.45,0.71,0,100,99.38,3.37,9,1,1.06,0.02,100,1.9,0,0,21,573,398,12379,0,-115,-112,-115,-116,-112,-116
9/5/2018 13:00,#,#,276,100,0,0,144,24,0,254,272,0.5,14.579,9.68,9.15,8,0.0123,0.7279,0.19,0,0.17,0,9.77,0,0,0.24,1.7,0,100,100,2.48,7,1,0.97,0,100,0.9,0.17,0,20,77,218,3099,0,-115,-112,-115,-116,-112,-116
9/5/2018 13:15,#,#,200,100,0,0,125,27,0,209,196,0.9,14.474,14.53,9.29,7,0.0214,0.7005,0.29,0,0.06,0,10.31,0,0,1.09,0.65,0,100,99.21,2.93,6,1,1.29,0.02,100,1.4,0.06,0,26,476,367,9919,0,-115,-112,-115,-116,-112,-116
9/5/2018 13:30,#,#,159,100,0,0,90,21,0,162,157,1.6,14.662,15.31,6.18,7,0.0486,0.8448,0.64,0,0.23,0.01,13.37,0,0,0.05,0.89,0,100,100,3.11,7,0,0.91,0.02,100,2,0.23,23.16,19,609,263,8053,0,-116,-112,-116,-117,-112,-115
9/5/2018 13:45,#,#,118,100,0,0,61,16,0,99,118,0.9,14.833,16.77,9.41,9,0.0652,0.5717,0.37,0,0.02,0,15.84,1,1,0.01,1.63,0,100,100,2.27,5,5,0.42,0.13,100,2,0.02,0,16,587,738,11403,0,-116,-112,-116,-116,-112,-116
9/5/2018 14:00,#,#,98,100,0,0,58,13,0,94,98,0.7,14.705,17.07,11.61,8,0.0626,0.512,0.35,0,0,0,15.92,0,0,0.08,0.71,0,100,100,2.2,6,3,0.62,0.03,100,2.2,0,0,15,626,286,24171,0,-116,-111,-116,-116,-111,-116
9/5/2018 14:15,#,#,69,100,0,0,39,9,0,57,66,1.3,14.756,17.17,6.19,8,0.0555,0.4151,0.34,0,0.01,0,16.48,0,0,0.03,0.42,0,100,100,1.62,4,0,0.29,0.01,100,2.1,0.01,9.52,17,607,422,12839,0,-116,-110,-116,-116,-110,-115
9/5/2018 14:30,#,#,113,100,0,0,68,16,0,96,113,1.5,14.784,16.79,6.51,7,0.0515,0.3983,0.4,0,0,0,13.71,0,0,0.74,0.34,0,100,100,2.19,5,1,0.6,0,100,2.1,0,0,19,669,261,10786,0,-116,-113,-116,-116,-113,-116
9/5/2018 14:45,#,#,140,100,0,0,71,23,0,108,112,1.5,14.532,14.54,6.48,7,0.0471,0.5198,0.42,0,0.07,0,10.55,0,0,0.15,0.76,0,100,100,2.44,6,1,0.58,0.02,100,1.8,0.07,0.99,22,582,942,7133,0,-116,-111,-116,-116,-111,-116
9/5/2018 15:00,#,#,151,100,0,0,86,21,0,142,148,1,13.892,9.96,5.12,5,0.0235,0.5415,0.6,0,1.87,1.49,3.48,0,0,0.58,0.74,0,100,100,1.92,5,1,5.69,0.02,100,1.1,1.87,9.86,20,140,937,5165,0,-115,-112,-115,-117,-112,-116
9/5/2018 15:15,#,#,86,100,0,0,67,17,0,99,85,0.6,14.436,10.6,11.62,6,0.0181,0.2182,0.17,0,0.08,0.01,9.04,0,0,0.47,1.34,0,100,100,1.09,4,0,1.25,0,100,1,0.08,0.34,33,118,737,3021,0,-116,-113,-116,-116,-113,-116
9/5/2018 15:30,#,#,148,100,0,0,97,24,0,151,136,0.5,14.381,7.56,7.8,5,0.0118,0.4104,0.31,0,0.13,3.88,7.64,1,1,0.3,3.07,0,100,100,1.57,5,0,4.54,0.14,100,1,0.13,0,18,54,258,1692,0.68,-115,-113,-115,-116,-113,-116
9/5/2018 15:45,#,#,172,100,0,0,102,29,0,156,170,1,14.133,9.63,9.52,4,0.0137,0.5629,0.54,0,0.02,0.04,7.26,0,0,2.81,1.92,0,100,100,2.37,8,4,2.54,0.08,100,1.1,0.02,0.02,23,82,233,2117,0,-116,-113,-116,-116,-113,-116
9/5/2018 16:00,#,#,216,100,0,0,125,34,0,190,210,1.2,14.434,13,14.18,6,0.0211,0.8028,0.47,0,0.01,0,13.69,0,0,0.07,1.37,0,100,100,2.84,10,0,1,0.07,100,1.3,0.01,0.55,56,312,514,23121,0,-115,-113,-115,-116,-113,-115
9/5/2018 16:15,#,#,206,100,0,0,100,23,0,153,200,0.6,14.41,9.91,8.94,7,0.0183,0.699,0.25,0,0.04,0,10.23,0,0,0.45,2.39,0,100,100,2.52,7,0,1.93,0.07,100,1,0.04,0,20,69,182,2274,0,-116,-113,-116,-116,-113,-115
9/5/2018 16:30,#,#,220,100,0,0,115,31,0,184,217,0.8,14.376,11.73,9.65,6,0.0142,0.7107,0.28,0,0,0,10.23,0,0,0.42,2.71,0,100,100,2.3,7,0,1.98,0.09,100,1.1,0,0,33,197,446,8505,0,-115,-113,-115,-116,-113,-116
9/5/2018 16:45,#,#,286,100,0,0,143,35,0,224,264,0.6,14.353,8.69,9.83,5,0.0104,0.7061,0.31,0,0.18,0,8,2,2,0.34,2.29,0,100,100,2.3,8,1,3.06,0.07,100,1,0.18,0.56,21,40,367,1146,0,-115,-113,-115,-116,-113,-116
9/5/2018 17:00,#,#,370,100,0,0,184,46,0,286,348,1.8,14.631,12.63,8.36,7,0.064,1.3931,0.67,0,0.06,0,12.29,1,1,0.49,1.72,0,100,99.46,4.68,11,2,1.87,0.06,100,1.8,0.06,0,34,521,1177,8741,0,-115,-112,-115,-116,-112,-115
9/5/2018 17:15,#,#,328,100,0,0,191,48,0,259,321,1,14.482,11.16,8.27,7,0.0246,1.0789,0.45,0,0.09,0.01,8.05,0,0,1.2,4.12,0,100,100,3.48,8,1,2.53,0.03,100,1.3,0.09,4.29,28,281,884,26643,0,-115,-112,-115,-116,-112,-116
9/5/2018 17:30,#,#,318,99.3711,0,0,181,44,0,278,307,1,14.316,9.79,9.89,6,0.0171,1.026,0.4,0,0.15,0,10.09,1,1,0.22,1.77,0,100,100,3.27,9,2,1.59,0.08,99.37,1.1,0.15,0.94,27,163,668,35144,0,-115,-112,-115,-115,-112,-115
9/5/2018 17:45,#,#,319,100,0,0,186,45,0,278,314,4.9,14.349,16.17,9.75,11,0.0302,1.3969,0.68,0,0.06,0,10.87,1,1,0.25,0.82,0,100,100,4.27,10,0,0.83,0.03,100,2,0.06,0,134,640,1093,47373,0,-115,-112,-115,-116,-112,-115
9/5/2018 18:00,#,#,364,99.7253,0,0,163,35,0,228,296,1.1,14.375,10.33,9.98,6,0.0252,1.046,0.43,0,0.01,0,9.65,2,2,1.05,1.71,0,100,100,3.33,9,1,1.77,0.03,99.73,1.2,0.01,0,34,148,860,9843,0,-115,-112,-115,-115,-112,-116
9/5/2018 18:15,#,#,407,100,0,0,214,50,0,337,403,1.6,14.299,11.37,8.79,5,0.0191,1.5117,0.56,0,0.13,0.01,9.6,0,0,0.55,1.59,0,100,100,4.37,10,0,1.84,0.07,100,1.2,0.13,0.3,38,187,1364,6646,0,-115,-112,-115,-115,-112,-115
9/5/2018 18:30,#,#,423,100,0,0,230,56,0,361,385,1,14.393,8.67,10.12,5,0.0237,1.4841,0.62,0,0.04,0.01,8.42,0,0,1.48,2.6,0,100,98.31,4.22,10,1,2.65,0.11,100,1,0.04,0.17,22,50,780,3886,0,-115,-112,-115,-116,-112,-116
9/5/2018 18:45,#,#,313,100,0,0,188,45,0,278,303,0.9,13.788,9.28,9.15,5,0.0187,0.9752,0.41,0,0.08,0,9.43,0,0,0.41,2.18,0,100,100,3.18,7,0,2.16,0.08,100,1.1,0.08,0.43,23,106,406,6510,0,-115,-112,-115,-116,-112,-116
9/5/2018 19:00,#,#,466,100,0,0,243,56,0,374,463,1.4,14.335,12.39,10.26,7,0.0325,1.5094,0.67,0,0.02,0,9.93,0,0,0.47,1.71,0,100,100,4.79,10,3,1.72,0.04,100,1.8,0.02,0.11,37,435,453,10700,0,-115,-111,-115,-115,-111,-115
9/5/2018 19:15,#,#,428,100,0,0,238,55,0,369,422,2.6,14.452,11.36,12.82,4,0.0387,1.795,0.97,0,0.06,0,12.45,0,0,0.14,0.71,0,100,99.46,5.58,14,0,1.07,0.03,100,1.6,0.06,0.15,70,256,7400,13508,0,-115,-112,-115,-116,-112,-115
9/5/2018 19:30,#,#,676,65.2367,0,0,195,45,0,298,350,1.5,14.435,13.59,8.46,5,0.0252,1.4376,0.58,0,0.4,0,11.6,0,0,0.44,2.47,0,100,100,4.11,9,1,1.48,0.07,65.24,1.6,0.4,0.98,33,438,609,14169,0,-115,-112,-115,-115,-112,-114
9/5/2018 19:45,#,#,447,100,0,0,229,60,0,376,437,2.1,14.406,15.82,9.65,16,0.0561,1.7157,1.08,0,0.21,0,9.9,1,1,1.34,1.57,0,100,100,5.11,10,4,1.98,0.04,100,2.9,0.21,0.03,37,1090,1027,26147,0,-115,-112,-115,-116,-112,-115
9/5/2018 20:00,#,#,520,100,0,0,269,62,0,462,504,2.2,14.408,12.81,9.24,7,0.0459,1.9719,0.8,0,0.06,0,10.64,0,0,0.63,1.78,0,100,100,6.44,13,12,1.46,0.05,100,1.6,0.06,0,51,390,587,17671,0,-115,-112,-115,-115,-112,-115
9/5/2018 20:15,#,#,447,99.7763,0,0,251,54,0,404,429,2.2,14.194,13.97,10.83,7,0.0465,1.7808,0.85,0,0.01,0,10.27,0,0,0.64,1.42,0,100,100,5.64,12,1,1.38,0.03,99.78,1.6,0.01,0,81,300,767,9237,0,-115,-112,-115,-116,-112,-115
9/5/2018 20:30,#,#,535,95.8879,0,0,266,54,0,425,474,3.2,14.347,13.6,10,9,0.046,2.0097,1.13,0,0.03,0,11.71,0,0,0.15,1.39,0,100,100,7.22,13,1,0.79,0.04,95.89,2.1,0.03,0,73,486,1535,27911,0,-115,-112,-115,-116,-112,-114
9/5/2018 20:45,#,#,390,100,0,0,199,41,0,324,376,2.3,14.497,15.99,9.68,9,0.0478,1.6283,1.2,0,0.12,0,12.05,0,0,0.93,1.12,0,100,100,5.09,10,5,1.59,0.04,100,2.5,0.12,0,86,825,7134,24284,0,-115,-112,-115,-116,-112,-114
9/5/2018 21:00,#,#,340,100,0,0,195,44,0,329,337,0.8,14.28,11.23,10.89,8,0.0207,1.2995,0.44,0,0.14,0,10.48,0,0,0.43,2.56,0,100,100,4.09,10,0,1.8,0.05,100,1.2,0.14,0,28,220,432,14461,0,-114,-111,-114,-116,-111,-116
9/5/2018 21:15,#,#,357,100,0,0,186,30,0,286,346,0.7,14.435,12.34,9.45,6,0.0183,1.1724,0.33,0,0,0,9.91,2,2,0.94,1.64,0,100,100,3.12,7,1,2.56,0.06,100,1.1,0,0,24,189,246,5433,0,-115,-113,-115,-116,-113,-116
9/5/2018 21:30,#,#,286,100,0,0,149,27,0,233,282,0.7,14.608,12.94,10.62,36,0.0183,0.962,0.3,0,0.03,0,12.08,0,0,0.42,1.45,0,100,100,3.33,9,0,0.97,0.04,100,1.1,0.03,0.58,21,230,884,51914,0,-115,-112,-115,-116,-112,-116
9/5/2018 21:45,#,#,337,100,0,0,185,31,0,268,317,0.4,14.335,7.98,8.47,7,0.006,0.9572,0.23,0,0.03,0,7.72,1,1,0.28,5.86,0,100,100,2.78,7,2,1.33,0.16,100,0.8,0.03,0,13,33,144,1497,0,-115,-113,-115,-116,-113,-116
9/5/2018 22:00,#,#,296,100,0,0,143,27,0,217,292,0.7,14.599,8.13,13.33,4,0.0091,1.3954,0.36,0,0.01,0,13.28,0,0,0.05,0.78,0,100,100,3.99,8,3,0.79,0.05,100,0.9,0.01,0.02,21,25,1164,1041,0,-115,-112,-115,-116,-112,-115
9/5/2018 22:15,#,#,306,100,0,0,161,27,0,249,304,0.7,14.412,14.87,9.47,8,0.0209,1.4971,0.32,0,0.01,0,10.77,0,0,0.3,1.53,0,100,100,4.03,9,1,0.93,0.58,100,1.5,0.01,0.2,16,682,192,24303,0,-115,-112,-115,-116,-112,-116
9/5/2018 22:30,#,#,339,100,0,0,164,31,0,244,286,0.7,14.055,12.66,6.15,8,0.0168,1.4629,0.54,0,0.47,0,4.55,3,3,4.36,4.96,0,100,98.8,3.79,8,8,4.73,0.15,100,1.2,0.47,0,17,372,357,26502,0,-115,-113,-115,-116,-113,-116
9/5/2018 22:45,#,#,285,100,0,0,146,23,0,226,279,0.5,14.351,11.58,7.93,14,0.0087,1.3094,0.27,0,0.29,0,9.33,0,0,1.72,3.11,0,100,100,3.43,7,2,1.53,0.06,100,0.9,0.29,0,15,79,188,5342,0,-115,-112,-115,-116,-112,-116
9/5/2018 23:00,#,#,207,100,0,0,108,16,0,162,204,0.2,14.354,7.46,7.27,9,0.0046,1.1826,0.14,0,0,0,7.84,0,0,1.64,4.07,0,100,100,2.52,6,2,1.92,0,100,0.8,0,0,10,8,137,211,0,-115,-113,-115,-116,-113,-116
9/5/2018 23:15,#,#,157,100,0,0,97,15,0,137,155,0.5,14.605,14.19,12.65,5,0.009,1.1128,0.17,0,0,0,13.17,0,0,0.09,0.82,0,100,100,2.78,7,1,0.59,0.02,100,1,0,0,40,329,526,13863,0,-116,-113,-116,-116,-113,-116
9/5/2018 23:30,#,#,229,100,0,0,115,18,0,162,228,0.6,14.811,16.52,12.88,10,0.0202,1.4282,0.29,0,0,0,13.69,0,0,0.08,0.34,0,100,100,3.37,7,3,0.47,0.01,100,1.5,0,0,33,866,429,40291,0,-115,-112,-115,-116,-112,-115
9/5/2018 23:45,#,#,191,100,0,0,106,18,0,147,170,0.3,14.676,9.61,8.15,8,0.0085,1.1625,0.15,0,0,0,10,2,2,0.26,1.21,0,100,100,2.78,6,2,1.4,0.03,100,0.8,0,0,15,55,336,1854,0,-115,-113,-115,-116,-113,-116
9/6/2018,#,#,261,100,0,0,134,18,0,188,225,0.4,14.862,20.25,9.58,22,0.0166,1.1591,0.2,0,0,0,10.56,0,0,0.09,1.44,0,100,100,2.63,7,2,0.63,0.06,100,1.6,0,0,24,1738,204,42907,0,-116,-113,-116,-116,-113,-116
9/6/2018 0:15,#,#,301,100,0,0,165,27,0,261,301,0.5,14.167,10.58,10.01,6,0.0148,1.0093,0.26,0,0.04,0,8.61,1,1,0.46,1.84,0,100,100,2.58,6,4,0.8,0.04,100,0.9,0.04,0,27,140,751,11138,0,-116,-113,-116,-117,-113,-116
9/6/2018 0:30,#,#,258,100,0,0,152,23,0,227,257,0.7,14.144,12.47,8.7,10,0.0281,0.9338,0.38,0,0.02,0,10.14,0,0,0.23,0.68,0,100,100,2.88,8,4,0.72,0.1,100,1.2,0.02,0,15,311,355,28335,0,-115,-112,-115,-116,-112,-116
9/6/2018 0:45,#,#,230,100,0,0,129,18,0,191,223,0.7,13.525,16.07,6.7,10,0.0356,0.794,0.49,0,0.09,0,10.01,0,0,1.14,2.82,0,100,100,2.47,7,3,0.93,0.86,100,2,0.09,0,8,570,171,7112,0,-116,-113,-116,-116,-113,-116
9/6/2018 1:00,#,#,165,100,0,0,113,15,0,148,163,0.3,14.328,14.44,8.63,8,0.0094,0.5574,0.14,0,0,0,12.69,0,0,0.06,3,0,100,100,1.71,5,0,0.74,0.61,100,1,0,0,13,377,90,2627,0,-115,-112,-115,-116,-112,-116
9/6/2018 1:15,#,#,204,100,0,0,128,15,0,161,204,0.2,14.758,8.13,7.81,6,0.0024,0.7518,0.09,0,0,0,8.09,0,0,0.03,0.26,0,100,100,1.82,6,1,0.17,0,100,0.8,0,0,9,25,61,913,0,-115,-113,-115,-116,-113,-116
9/6/2018 1:30,#,#,228,100,0,0,154,18,0,181,227,1.3,13.904,13.15,5.28,7,0.0091,0.9107,0.3,0,4.04,0,3.49,0,0,1.29,0.51,0,100,100,2.04,5,0,0.93,0,100,1,4.04,0,40,321,871,7920,0,-115,-113,-115,-117,-113,-116
9/6/2018 1:45,#,#,207,100,0,0,129,16,0,166,206,0.2,14.862,7.45,6.49,6,0.0017,0.8216,0.09,0,0,0,6.63,0,0,0.04,1.46,0,100,100,1.8,5,1,0.28,0.05,100,0.8,0,0,9,8,56,81,0,-115,-113,-115,-116,-113,-116
9/6/2018 2:00,#,#,239,100,0,0,155,18,0,186,237,0.2,14.629,7.17,6.79,8,0.0019,0.8322,0.1,0,0,0,5.1,0,0,0,1.92,0,100,100,1.77,5,7,1.11,0.1,100,0.8,0,0,8,7,42,52,0,-115,-113,-115,-116,-113,-116
9/6/2018 2:15,#,#,232,100,0,0,151,17,0,183,228,0.2,14.361,7.53,7.87,6,0.0028,0.7615,0.13,0,0.19,0,5.96,0,0,1.02,4.09,0,100,100,1.91,5,1,0.94,0.08,100,0.8,0.19,0,11,15,169,111,0,-116,-113,-116,-116,-113,-116
9/6/2018 2:30,#,#,214,100,0,0,135,15,0,160,211,0.2,14.91,7.12,6.95,9,0.0019,0.8067,0.09,0,0,0,6.58,0,0,0,4.48,0,100,100,1.73,5,2,0.34,0,100,0.8,0,0,8,6,61,47,0,-115,-113,-115,-116,-113,-116
9/6/2018 2:45,#,#,209,100,0,0,123,14,0,158,209,0.2,14.926,8.17,8.33,7,0.0029,0.6676,0.08,0,0,0,8.05,0,0,0,0.09,0,100,100,1.61,5,3,0.05,0,100,0.8,0,0,12,13,139,195,0,-115,-113,-115,-116,-113,-116
9/6/2018 3:00,#,#,184,100,0,0,105,11,0,132,182,0.1,14.946,7.86,7.48,7,0.0018,0.5242,0.06,0,0,0,7.04,0,0,0.12,1.69,0,100,100,1.2,4,2,0.3,0.07,100,0.7,0,0,11,6,61,60,0,-115,-113,-115,-116,-113,-116
9/6/2018 3:15,#,#,136,100,0,0,95,11,0,109,136,0.1,14.782,7.74,7.98,12,0.0024,0.5256,0.05,0,0,0,7.1,0,0,0,0,0,100,100,1.11,5,0,0,0,100,0.7,0,0,10,8,41,54,0,-115,-113,-115,-117,-113,-116
9/6/2018 3:30,#,#,92,100,0,0,63,7,0,64,91,0.1,14.836,7.58,8.45,16,0.0023,0.3132,0.04,0,0,0,8.08,0,0,0,4.03,0,100,100,0.77,4,0,0.35,0,100,0.7,0,0,6,8,26,77,0,-115,-113,-115,-116,-113,-116
9/6/2018 3:45,#,#,77,100,0,0,52,7,0,60,77,0,14.853,8.08,8.92,16,0.0019,0.2754,0.03,0,0,0,6.97,0,0,0,0,0,100,100,0.55,3,0,0.24,0,100,0.7,0,0,5,10,27,71,0,-115,-113,-115,-116,-113,-116
9/6/2018 4:00,#,#,97,100,0,0,58,8,0,63,97,0.1,14.74,7.3,6.3,11,0.0019,0.3867,0.05,0,0,0,8.27,0,0,0,0,0,100,100,0.99,4,0,0.17,0,100,0.8,0,0,5,8,31,71,0,-115,-113,-115,-116,-113,-116
9/6/2018 4:15,#,#,78,100,0,0,55,6,0,57,78,0,14.324,7.67,7.87,20,0.0019,0.2048,0.03,0,0,0,4.81,0,0,0.27,4.83,0,100,100,0.59,3,0,0.73,0,100,0.7,0,0,5,8,25,29,0,-114,-113,-114,-116,-113,-116
9/6/2018 4:30,#,#,72,100,0,0,53,7,0,52,72,0,14.554,7.47,8.86,15,0.0015,0.2126,0.03,0,0,0,7.03,0,0,0,4.8,0,100,100,0.53,3,1,1,0.14,100,0.7,0,0,6,7,27,49,0,-115,-113,-115,-116,-113,-116
9/6/2018 4:45,#,#,67,100,0,0,46,6,0,54,67,0,14.463,7.99,8.58,19,0.0021,0.206,0.03,0,0,0,7.14,0,0,0,0.97,0,100,100,0.53,2,0,0.85,0,100,0.8,0,0,7,13,25,61,0,-114,-113,-114,-116,-113,-116
9/6/2018 5:00,#,#,65,100,0,0,46,6,0,54,64,0,14.601,7.33,9.21,17,0.0012,0.2134,0.03,0,0,0,6.95,0,0,0,5.09,0,100,100,0.48,4,0,0.38,0,100,0.8,0,0,4,5,25,27,0,-115,-113,-115,-116,-113,-116
9/6/2018 5:15,#,#,70,100,0,0,49,5,0,50,70,0,14.133,7.27,7.96,12,0.0017,0.1588,0.04,0,0,0.77,8.2,0,0,0,0.76,0,100,100,0.5,3,0,0.31,0,100,0.8,0,0,7,12,27,47,0,-114,-112,-114,-116,-112,-116
9/6/2018 5:30,#,#,131,100,0,0,67,10,0,76,131,0.2,14.87,10.26,10.02,5,0.0038,0.4459,0.08,0,0,0,14.54,0,0,0,1.02,0,100,100,1.15,5,4,0.47,0,100,0.8,0,0,18,63,169,2159,0,-115,-112,-116,-115,-112,-115
9/6/2018 5:45,#,#,143,100,0,0,81,15,0,99,135,0.4,14.487,19.92,10.43,8,0.0092,0.4316,0.14,0,0,0,9.85,0,0,0.25,0.99,0,100,100,1.07,6,1,1.53,0.06,100,1.4,0,0,53,2076,463,24970,0,-115,-113,-115,-116,-113,-116
9/6/2018 6:00,#,#,109,100,0,0,80,13,0,93,108,0.2,14.174,10.76,10.19,7,0.0045,0.3472,0.08,0,0,0,9.3,0,0,0.07,2.42,0,100,100,1.1,4,1,1.08,0.11,100,0.8,0,0,30,122,580,8561,0,-115,-113,-115,-116,-113,-116
9/6/2018 6:15,#,#,472,98.5169,0,0,109,25,0,133,178,0.5,14.574,10.5,10.06,5,0.01,0.5977,0.19,0,0,0,9.88,1,1,0.04,1.97,0,100,100,2.05,7,0,1.63,0.06,98.52,0.9,0,0,24,180,279,13070,0,-115,-112,-115,-116,-112,-116
9/6/2018 6:30,#,#,240,100,0,0,139,31,0,193,238,0.6,14.53,9.25,9.66,7,0.0201,0.7724,0.24,0,0,0,10.02,0,0,0.27,3.45,0,100,100,2.6,9,0,1.3,0.16,100,0.9,0,0,17,41,196,2228,0,-115,-113,-115,-116,-113,-116
9/6/2018 6:45,#,#,344,100,0,0,180,44,0,261,324,1.3,14.296,13.4,9.25,9,0.027,0.8716,0.45,0,0.14,0,8.84,0,0,0.54,2.09,0,100,99.62,3.64,11,4,1.78,0.05,100,1.4,0.14,0,42,494,734,42872,0,-116,-113,-116,-116,-113,-116
9/6/2018 7:00,#,#,296,100,0,0,161,40,0,254,288,1.8,14.46,11.82,8.95,6,0.0298,1.0621,0.47,0,0,0,9.29,0,0,0.97,1.09,0,100,99.38,3.5,8,3,1.57,0.01,100,1.2,0,0,42,214,1235,8121,0,-116,-113,-116,-116,-113,-115
9/6/2018 7:15,#,#,356,100,0,0,199,47,0,307,345,1.1,14.497,12.11,9.81,6,0.0214,1.0835,0.4,0,0.01,0,10.55,0,0,0.25,1.8,0,100,100,3.59,9,3,1.36,0.04,100,1.2,0.01,0,33,283,741,24820,0,-116,-112,-116,-116,-112,-115
9/6/2018 7:30,#,#,354,99.7175,0,0,195,49,0,293,340,2.2,14.435,14.61,9.01,7,0.0315,1.3596,0.7,0,0.21,0,10.24,1,1,0.57,1.56,0,100,100,4.29,11,2,1.85,0.04,99.72,1.9,0.21,0,66,732,1429,33228,0,-115,-112,-115,-116,-112,-115
9/6/2018 7:45,#,#,351,100,0,0,172,45,0,244,316,3.8,14.525,19.92,9.77,17,0.0965,1.4024,1.09,0,0.05,0,10.54,0,0,0.25,0.39,0,100,99.59,4.53,10,2,1.02,0.03,100,5.7,0.05,0,103,2690,2767,53437,0,-115,-112,-115,-115,-112,-114
9/6/2018 8:00,#,#,303,99.0099,0,0,159,36,0,248,295,1.8,14.613,17.3,10.61,32,0.0582,1.1649,0.55,0,0,0,12.84,0,0,0.19,0.38,0,100,100,4.23,8,2,0.62,0.01,99.01,2.9,0,0,45,1190,1135,43403,0,-116,-112,-116,-116,-112,-116
9/6/2018 8:15,#,#,272,100,0,0,165,34,0,268,269,2,14.436,15.57,8.75,8,0.0456,0.9418,0.52,0,0.01,0,11.37,0,0,0.39,0.74,0,100,100,3.8,8,0,0.95,0.01,100,2.3,0.01,0,44,836,724,17822,0,-116,-112,-116,-116,-112,-115
9/6/2018 8:30,#,#,258,100,0,0,168,38,0,256,253,1.2,14.139,13.42,11.52,5,0.0216,0.7775,0.51,0,0,0,10.05,0,0,0.34,0.99,0,100,100,2.99,7,3,1.13,0.03,100,1.3,0,0,35,249,479,4770,0,-116,-111,-116,-116,-111,-116
